id_siniestro,nro_victimas,fecha,franja_hora,tipo_calle,comuna,latitud,longitud,vehiculo_victima,vehiculo_acusado,rol,sexo,edad,gravedad,year,month,quarter,semester,id_victima
LC-2020-0411705,4,2020-07-05,4,calle,4,-34.632984041832,-58.383130205275,auto,objeto fijo,,femenino,31,leve,2020,7,3,2,1
LC-2020-0411705,4,2020-07-05,4,calle,4,-34.632984041832,-58.383130205275,auto,objeto fijo,,femenino,5,leve,2020,7,3,2,2
LC-2020-0411705,4,2020-07-05,4,calle,4,-34.632984041832,-58.383130205275,auto,objeto fijo,,masculino,13,leve,2020,7,3,2,3
LC-2020-0411705,4,2020-07-05,4,calle,4,-34.632984041832,-58.383130205275,auto,objeto fijo,,femenino,16,leve,2020,7,3,2,4
LC-2020-0411954,1,2020-07-05,14,calle,1,-34.615278061222,-58.381230755265,moto,transporte publico,,masculino,32,leve,2020,7,3,2,1
LC-2020-0414103,1,2020-07-05,18,calle,15,-34.58832016026,-58.44123044361,moto,,,masculino,22,leve,2020,7,3,2,1
LC-2020-0414211,1,2020-07-06,22,calle,5,-34.626664838579,-58.413440573199,,,,masculino,31,leve,2020,7,3,2,1
LC-2020-0414475,1,2020-07-06,9,avenida,10,-34.629786476887,-58.504314461537,moto,auto,,masculino,31,leve,2020,7,3,2,1
LC-2020-0415054,1,2020-07-06,13,calle,12,-34.5739879746,-58.485375919305,peaton,camioneta,,masculino,74,leve,2020,7,3,2,1
LC-2020-0417413,1,2020-07-06,20,avenida,6,-34.626778944357,-58.443243235933,moto,,,masculino,24,leve,2020,7,3,2,1
LC-2020-0417603,1,2020-07-07,6,avenida,15,-34.588690532901,-58.450768435285,auto,auto,,femenino,32,leve,2020,7,3,2,1
LC-2020-0417781,1,2020-07-07,11,calle,1,-34.628040236135,-58.382788361108,peaton,transporte publico,,masculino,21,leve,2020,7,3,2,1
LC-2020-0417863,1,2020-07-07,12,calle,15,-34.589359655878,-58.487027944525,peaton,auto,,masculino,51,leve,2020,7,3,2,1
LC-2020-0418185,2,2020-07-07,15,calle,4,-34.650552900169,-58.40969005006,auto,,,femenino,41,leve,2020,7,3,2,1
LC-2020-0418185,2,2020-07-07,15,calle,4,-34.650552900169,-58.40969005006,auto,,,masculino,78,leve,2020,7,3,2,2
LC-2020-0418246,1,2020-07-07,17,avenida,6,-34.620381370537,-58.45322169743,moto,auto,,,,leve,2020,7,3,2,1
LC-2020-0418285,1,2020-07-07,18,avenida,4,-34.636168469015,-58.389974744303,,,,,,leve,2020,7,3,2,1
LC-2020-0418323,1,2020-07-07,14,avenida,15,-34.589849315146,-58.446350709947,moto,auto,,femenino,38,leve,2020,7,3,2,1
LC-2020-0419463,1,2020-07-07,20,avenida,2,-34.591763789413,-58.391894414417,moto,transporte publico,,femenino,23,leve,2020,7,3,2,1
LC-2020-0419650,1,2020-07-08,6,avenida,6,-34.626997305138,-58.426757543126,movil,auto,,masculino,28,leve,2020,7,3,2,1
LC-2020-0419917,1,2020-07-08,10,avenida,4,-34.643842366032,-58.422025033352,,,,femenino,61,leve,2020,7,3,2,1
LC-2020-0419925,1,2020-07-08,12,calle,12,-34.569406302218,-58.485244006867,moto,auto,,masculino,25,leve,2020,7,3,2,1
LC-2020-0419964,1,2020-07-08,12,calle,12,-34.561005744762,-58.470927958696,moto,auto,,masculino,34,leve,2020,7,3,2,1
LC-2020-0419968,1,2020-07-08,11,avenida,12,-34.567361466934,-58.48565499491,moto,auto,,,,leve,2020,7,3,2,1
LC-2020-0420062,1,2020-07-08,13,gral paz,11,-34.589282193913,-58.519117770109,peaton,auto,,femenino,29,leve,2020,7,3,2,1
LC-2020-0420131,1,2020-07-08,13,calle,11,-34.601608169415,-58.51948729263,auto,auto,,femenino,25,leve,2020,7,3,2,1
LC-2020-0420160,5,2020-07-08,13,avenida,3,-34.623987209139,-58.391434573837,transporte publico,camion,,femenino,24,leve,2020,7,3,2,1
LC-2020-0420160,5,2020-07-08,13,avenida,3,-34.623987209139,-58.391434573837,transporte publico,camion,,masculino,53,leve,2020,7,3,2,2
LC-2020-0420160,5,2020-07-08,13,avenida,3,-34.623987209139,-58.391434573837,transporte publico,camion,,masculino,33,leve,2020,7,3,2,3
LC-2020-0420160,5,2020-07-08,13,avenida,3,-34.623987209139,-58.391434573837,transporte publico,camion,,femenino,32,leve,2020,7,3,2,4
LC-2020-0420160,5,2020-07-08,13,avenida,3,-34.623987209139,-58.391434573837,transporte publico,camion,,femenino,27,leve,2020,7,3,2,5
LC-2020-0420326,1,2020-07-08,15,avenida,6,-34.62589340578,-58.432748185882,moto,auto,,masculino,29,leve,2020,7,3,2,1
LC-2020-0421497,1,2020-07-08,16,calle,15,-34.602324290769,-58.473393999532,moto,,,masculino,26,leve,2020,7,3,2,1
LC-2020-0422539,1,2020-07-08,19,avenida,4,-34.640723103453,-58.42551245753,peaton,,,masculino,39,leve,2020,7,3,2,1
LC-2020-0422821,1,2020-07-09,2,gral paz,9,-34.669777099202,-58.508775218216,moto,camioneta,,masculino,37,leve,2020,7,3,2,1
LC-2020-0423079,1,2020-07-09,11,avenida,1,-34.595465813461,-58.382721213907,transporte publico,transporte publico,,femenino,58,leve,2020,7,3,2,1
LC-2020-0423110,1,2020-07-09,20,avenida,6,-34.629350962108,-58.442926203986,peaton,auto,,femenino,25,leve,2020,7,3,2,1
LC-2020-0423160,1,2020-07-09,14,avenida,15,-34.604491335484,-58.458474477984,auto,auto,,femenino,37,leve,2020,7,3,2,1
LC-2020-0425280,1,2020-07-09,18,calle,11,-34.61237331633,-58.467035365413,moto,auto,,masculino,19,leve,2020,7,3,2,1
LC-2020-0425294,1,2020-07-09,18,avenida,9,-34.660759904065,-58.503861820663,camioneta,auto,,femenino,32,leve,2020,7,3,2,1
LC-2020-0425320,1,2020-07-09,12,calle,12,-34.572878695778,-58.475042523531,moto,,,femenino,46,leve,2020,7,3,2,1
LC-2020-0425579,1,2020-07-10,6,calle,15,-34.593271194292,-58.454167247901,auto,auto,,masculino,45,leve,2020,7,3,2,1
LC-2020-0425593,1,2020-07-10,6,calle,15,-34.593271194292,-58.454167247901,auto,auto,,masculino,40,leve,2020,7,3,2,1
LC-2020-0425715,2,2020-07-10,10,calle,3,-34.607985670074,-58.392036822337,moto,,,masculino,30,leve,2020,7,3,2,1
LC-2020-0425715,2,2020-07-10,10,calle,3,-34.607985670074,-58.392036822337,moto,,,femenino,24,leve,2020,7,3,2,2
LC-2020-0425830,1,2020-07-10,13,calle,3,-34.624111897906,-58.411796899679,peaton,moto,,masculino,88,leve,2020,7,3,2,1
LC-2020-0425886,1,2020-07-10,15,avenida,11,-34.597990710752,-58.513628946993,moto,auto,,femenino,26,leve,2020,7,3,2,1
LC-2020-0425928,2,2020-07-10,16,avenida,14,-34.559183506327,-58.427484552009,taxi,,,masculino,44,leve,2020,7,3,2,1
LC-2020-0425928,2,2020-07-10,16,avenida,14,-34.559183506327,-58.427484552009,taxi,,,masculino,44,leve,2020,7,3,2,2
LC-2020-0425956,1,2020-07-10,17,calle,14,-34.580939173549,-58.424526898257,peaton,moto,,masculino,76,leve,2020,7,3,2,1
LC-2020-0427971,2,2020-07-10,18,avenida,9,-34.655405110953,-58.472944410903,moto,auto,,masculino,62,leve,2020,7,3,2,1
LC-2020-0427971,2,2020-07-10,18,avenida,9,-34.655405110953,-58.472944410903,moto,auto,,femenino,20,leve,2020,7,3,2,2
LC-2020-0428179,1,2020-07-11,1,avenida,15,-34.58760093493,-58.440157973535,moto,,,masculino,46,leve,2020,7,3,2,1
LC-2020-0428270,1,2020-07-11,8,avenida,5,-34.62548076792,-58.414975906749,moto,auto,,,,leve,2020,7,3,2,1
LC-2020-0428529,1,2020-07-11,13,avenida,15,-34.581593735331,-58.474417995343,moto,auto,,masculino,22,leve,2020,7,3,2,1
LC-2020-0428626,1,2020-07-11,14,avenida,7,-34.6435770438,-58.441476213445,moto,auto,,masculino,38,leve,2020,7,3,2,1
LC-2020-0428713,1,2020-07-11,17,calle,11,-34.622104704787,-58.484375414081,auto,taxi,,femenino,32,leve,2020,7,3,2,1
LC-2020-0428719,1,2020-07-11,18,avenida,1,-34.622634513855,-58.389890774287,moto,auto,,masculino,26,leve,2020,7,3,2,1
LC-2020-0429762,1,2020-07-11,19,avenida,15,-34.599873894411,-58.438766302497,peaton,,,femenino,49,leve,2020,7,3,2,1
LC-2020-0430001,1,2020-07-12,1,avenida,9,-34.657842829992,-58.478817125698,moto,auto,,masculino,26,leve,2020,7,3,2,1
LC-2020-0430172,1,2020-07-12,9,avenida,10,-34.637973663921,-58.50197633434,,auto,,masculino,58,leve,2020,7,3,2,1
LC-2020-0430305,1,2020-07-12,14,avenida,14,-34.557208534159,-58.429977402465,moto,moto,,masculino,36,leve,2020,7,3,2,1
LC-2020-0430659,2,2020-07-13,3,avenida,1,-34.612328751683,-58.369561866503,auto,transporte publico,,masculino,36,leve,2020,7,3,2,1
LC-2020-0430659,2,2020-07-13,3,avenida,1,-34.612328751683,-58.369561866503,auto,transporte publico,,masculino,34,leve,2020,7,3,2,2
LC-2020-0430793,1,2020-07-13,7,calle,10,-34.635142154633,-58.499921087994,auto,,,femenino,30,leve,2020,7,3,2,1
LC-2020-0431004,1,2020-07-13,18,gral paz,8,-34.681912157995,-58.490673783488,auto,,,,,leve,2020,7,3,2,1
LC-2020-0431025,1,2020-07-13,11,avenida,10,-34.635168271689,-58.48770519502,moto,,,masculino,22,leve,2020,7,3,2,1
LC-2020-0431032,1,2020-07-13,11,avenida,4,-34.654024831143,-58.382275558985,moto,auto,,masculino,59,leve,2020,7,3,2,1
LC-2020-0431109,1,2020-07-13,12,avenida,1,-34.603668578495,-58.380978922316,moto,camioneta,,masculino,24,leve,2020,7,3,2,1
LC-2020-0431271,1,2020-07-13,14,avenida,1,-34.621834815501,-58.371336736231,moto,,,masculino,52,leve,2020,7,3,2,1
LC-2020-0431372,1,2020-07-13,15,gral paz,9,-34.640559183402,-58.529942190033,peaton,,,masculino,30,leve,2020,7,3,2,1
LC-2020-0431381,1,2020-07-13,14,avenida,15,-34.597068133216,-58.49019874788,moto,auto,,masculino,22,leve,2020,7,3,2,1
LC-2020-0431406,1,2020-07-13,10,avenida,7,-34.634623258977,-58.435708810594,,,,,,leve,2020,7,3,2,1
LC-2020-0431513,1,2020-07-13,16,avenida,15,-34.588856636767,-58.438251383197,moto,auto,,femenino,27,leve,2020,7,3,2,1
LC-2020-0431626,1,2020-07-13,16,avenida,10,-34.626501594716,-58.48975476668,moto,moto,,masculino,26,leve,2020,7,3,2,1
LC-2020-0432795,1,2020-07-13,18,avenida,6,-34.626730711651,-58.441438134708,peaton,auto,,masculino,27,leve,2020,7,3,2,1
LC-2020-0433449,1,2020-07-14,14,avenida,7,-34.633285763336,-58.468484680408,moto,camioneta,,masculino,30,grave,2020,7,3,2,1
LC-2020-0433487,1,2020-07-14,11,avenida,4,-34.650245934876,-58.428573354011,peaton,,,masculino,57,leve,2020,7,3,2,1
LC-2020-0433520,1,2020-07-14,13,calle,4,-34.636545384211,-58.38209834484,peaton,camioneta,,masculino,21,leve,2020,7,3,2,1
LC-2020-0433538,1,2020-07-14,14,calle,12,-34.541409119044,-58.479310457312,,transporte publico,,masculino,47,leve,2020,7,3,2,1
LC-2020-0433565,1,2020-07-14,13,calle,3,-34.621630061104,-58.393113762741,moto,transporte publico,,masculino,51,leve,2020,7,3,2,1
LC-2020-0433614,1,2020-07-14,14,avenida,9,-34.651177578013,-58.467398254764,moto,camioneta,,masculino,45,leve,2020,7,3,2,1
LC-2020-0433734,1,2020-07-14,15,calle,15,-34.590358121246,-58.438152834213,moto,camioneta,,masculino,35,leve,2020,7,3,2,1
LC-2020-0433743,1,2020-07-14,14,calle,1,-34.615628106349,-58.390386050042,moto,camioneta,,masculino,40,leve,2020,7,3,2,1
LC-2020-0433823,1,2020-07-14,16,avenida,5,-34.631296780109,-58.425578239527,peaton,,,masculino,32,leve,2020,7,3,2,1
LC-2020-0433894,1,2020-07-14,16,calle,10,-34.631036772521,-58.513021380901,moto,auto,,,,leve,2020,7,3,2,1
LC-2020-0434949,1,2020-07-14,10,calle,11,-34.598782281183,-58.485527300698,,,,,,leve,2020,7,3,2,1
LC-2020-0434967,1,2020-07-14,13,avenida,15,-34.601184050894,-58.434852629379,movil,auto,,,,leve,2020,7,3,2,1
LC-2020-0435221,1,2020-07-15,22,calle,13,-34.563078056288,-58.448815207422,moto,auto,,masculino,32,leve,2020,7,3,2,1
LC-2020-0435701,1,2020-07-15,11,,,,,moto,taxi,,femenino,54,leve,2020,7,3,2,1
LC-2020-0435746,1,2020-07-15,11,avenida,9,-34.645594358156,-58.467645944873,moto,camioneta,,masculino,30,leve,2020,7,3,2,1
LC-2020-0435924,1,2020-07-15,13,avenida,1,-34.592764629935,-58.375335179965,moto,moto,,masculino,,leve,2020,7,3,2,1
LC-2020-0435936,1,2020-07-15,15,avenida,9,-34.6467373731,-58.484193581218,auto,transporte publico,,masculino,43,leve,2020,7,3,2,1
LC-2020-0435954,1,2020-07-15,14,calle,7,-34.635546109772,-58.47156690033,moto,,,masculino,,leve,2020,7,3,2,1
LC-2020-0436165,1,2020-07-15,17,avenida,9,-34.65788529346,-58.49344309091,auto,,,masculino,41,leve,2020,7,3,2,1
LC-2020-0437272,1,2020-07-15,18,avenida,14,-34.569348908782,-58.400129923552,moto,camion,,masculino,35,leve,2020,7,3,2,1
LC-2020-0437285,1,2020-07-15,15,avenida,2,-34.598092145443,-58.410296752593,peaton,auto,,femenino,58,leve,2020,7,3,2,1
LC-2020-0437301,1,2020-07-15,19,avenida,15,-34.575008598612,-58.463356105663,peaton,auto,,masculino,45,leve,2020,7,3,2,1
LC-2020-0437344,1,2020-07-15,19,calle,12,-34.582458257938,-58.500350178607,moto,auto,,masculino,34,leve,2020,7,3,2,1
LC-2020-0437222,1,2020-07-15,15,,,,,moto,camioneta,,masculino,41,leve,2020,7,3,2,1
LC-2020-0437858,1,2020-07-16,10,calle,9,-34.667291896,-58.50887894889,moto,auto,,masculino,22,leve,2020,7,3,2,1
LC-2020-0437860,1,2020-07-16,16,avenida,4,-34.658710109698,-58.421905476023,moto,camioneta,,masculino,36,leve,2020,7,3,2,1
LC-2020-0437981,1,2020-07-16,9,calle,8,-34.677557673034,-58.468335618322,peaton,moto,,,,leve,2020,7,3,2,1
LC-2020-0438086,1,2020-07-16,13,avenida,15,-34.597067301924,-58.492907996304,moto,auto,,masculino,34,leve,2020,7,3,2,1
LC-2020-0438097,1,2020-07-16,14,avenida,4,-34.635319934704,-58.358889194603,auto,camion,,masculino,27,leve,2020,7,3,2,1
LC-2020-0438220,1,2020-07-16,13,calle,10,-34.621847264956,-58.514814367332,moto,auto,,femenino,33,leve,2020,7,3,2,1
LC-2020-0438240,1,2020-07-16,16,avenida,2,-34.591136415471,-58.392362004375,moto,camion,,,,leve,2020,7,3,2,1
LC-2020-0438282,1,2020-07-16,16,avenida,4,-34.625267336822,-58.360821430954,moto,,,,46,leve,2020,7,3,2,1
LC-2020-0438388,1,2020-07-16,16,calle,6,-34.622587625788,-58.437932191272,moto,,,masculino,34,leve,2020,7,3,2,1
LC-2020-0438463,1,2020-07-16,16,calle,1,-34.619090355122,-58.381672360946,moto,,,masculino,43,leve,2020,7,3,2,1
LC-2020-0438546,1,2020-07-16,16,calle,10,-34.633278314981,-58.483319645904,peaton,auto,,femenino,62,leve,2020,7,3,2,1
LC-2020-0439609,1,2020-07-16,19,calle,7,-34.640477485871,-58.453087457345,moto,auto,,masculino,20,leve,2020,7,3,2,1
LC-2020-0439628,1,2020-07-16,21,calle,13,-34.541209917218,-58.471056532935,moto,,,masculino,23,leve,2020,7,3,2,1
LC-2020-0439708,1,2020-07-16,14,avenida,15,-34.600149821397,-58.452095721214,moto,camioneta,,,30,leve,2020,7,3,2,1
LC-2020-0439712,1,2020-07-16,17,avenida,13,-34.553531374174,-58.464767152313,moto,,,masculino,32,leve,2020,7,3,2,1
LC-2020-0439713,1,2020-07-16,21,calle,3,-34.600790433405,-58.396899107123,peaton,taxi,,femenino,21,leve,2020,7,3,2,1
LC-2020-0440410,1,2020-07-17,10,avenida,9,-34.63885188144,-58.522561095544,peaton,taxi,,femenino,50,leve,2020,7,3,2,1
LC-2020-0440416,1,2020-07-17,10,calle,4,-34.638445015377,-58.381357559765,peaton,auto,,femenino,58,leve,2020,7,3,2,1
LC-2020-0440491,1,2020-07-17,21,calle,13,-34.56085949752,-58.464621704447,moto,taxi,,masculino,22,leve,2020,7,3,2,1
LC-2020-0440538,1,2020-07-17,11,avenida,7,-34.634623258977,-58.435708810594,moto,taxi,,masculino,37,leve,2020,7,3,2,1
LC-2020-0440547,1,2020-07-17,13,avenida,3,-34.623779257788,-58.402173162117,peaton,taxi,,femenino,51,leve,2020,7,3,2,1
LC-2020-0440598,1,2020-07-17,13,avenida,4,-34.648926019551,-58.378524051851,moto,camion,,masculino,30,grave,2020,7,3,2,1
LC-2020-0440620,1,2020-07-17,14,avenida,12,-34.571097378392,-58.47655359338,moto,camioneta,,masculino,43,leve,2020,7,3,2,1
LC-2020-0440627,2,2020-07-17,15,avenida,10,-34.633823090642,-58.521081012205,auto,,,femenino,52,leve,2020,7,3,2,1
LC-2020-0440627,2,2020-07-17,15,avenida,10,-34.633823090642,-58.521081012205,auto,,,masculino,46,leve,2020,7,3,2,2
LC-2020-0440631,1,2020-07-17,15,avenida,15,-34.584818304316,-58.488792988689,moto,camion,,masculino,24,leve,2020,7,3,2,1
LC-2020-0440947,1,2020-07-17,18,avenida,6,-34.608383077587,-58.441593766295,peaton,moto,,masculino,79,leve,2020,7,3,2,1
LC-2020-0441093,1,2020-07-17,18,,,,,camioneta,,,masculino,31,leve,2020,7,3,2,1
LC-2020-0441193,1,2020-07-18,0,avenida,7,-34.631760160774,-58.454015260542,peaton,camioneta,,femenino,30,leve,2020,7,3,2,1
LC-2020-0441335,1,2020-07-18,11,avenida,9,-34.669777099202,-58.508775218216,auto,objeto fijo,,femenino,36,leve,2020,7,3,2,1
LC-2020-0441454,1,2020-07-18,9,avenida,1,-34.617653238781,-58.381136675759,auto,,,masculino,42,leve,2020,7,3,2,1
LC-2020-0441520,1,2020-07-18,12,avenida,14,-34.579291657679,-58.424380505493,peaton,moto,,,,leve,2020,7,3,2,1
LC-2020-0441618,1,2020-07-18,15,calle,10,-34.638692374236,-58.490296531233,moto,,,masculino,24,leve,2020,7,3,2,1
LC-2020-0441735,1,2020-07-18,16,avenida,14,-34.581181921465,-58.42173580163,moto,auto,,masculino,48,leve,2020,7,3,2,1
LC-2020-0441839,1,2020-07-18,18,,8,-34.682602,-58.478558,moto,auto,,masculino,22,leve,2020,7,3,2,1
LC-2020-0441891,1,2020-07-18,21,gral paz,12,-34.5432121651,-58.486715357861,auto,camioneta,,masculino,33,leve,2020,7,3,2,1
LC-2020-0441893,1,2020-07-18,20,calle,12,-34.568826168262,-58.491034934508,peaton,auto,,femenino,27,leve,2020,7,3,2,1
LC-2020-0442018,1,2020-07-19,22,avenida,15,-34.584818304316,-58.488792988689,moto,moto,,masculino,37,leve,2020,7,3,2,1
LC-2020-0442227,1,2020-07-19,8,avenida,2,-34.599483938502,-58.401072420614,moto,taxi,,masculino,21,grave,2020,7,3,2,1
LC-2020-0442404,1,2020-07-19,13,avenida,9,-34.651331090329,-58.502202480974,peaton,auto,,masculino,6,leve,2020,7,3,2,1
LC-2020-0442430,1,2020-07-19,12,calle,4,-34.654419991042,-58.403241667308,peaton,auto,,femenino,29,leve,2020,7,3,2,1
LC-2020-0442465,1,2020-07-19,16,calle,11,-34.61918313855,-58.477069649658,moto,auto,,masculino,38,leve,2020,7,3,2,1
LC-2020-0443580,1,2020-07-19,19,calle,2,-34.588625664405,-58.403040484721,peaton,movil,,masculino,32,leve,2020,7,3,2,1
LC-2020-0444033,1,2020-07-20,8,calle,9,-34.648465962583,-58.480227532541,moto,camioneta,,masculino,33,leve,2020,7,3,2,1
LC-2020-0444039,1,2020-07-20,23,avenida,6,-34.624722304897,-58.446532062531,moto,auto,,masculino,41,leve,2020,7,3,2,1
LC-2020-0444106,1,2020-07-20,12,avenida,11,-34.615761088823,-58.464466123907,peaton,auto,,femenino,48,leve,2020,7,3,2,1
LC-2020-0444229,1,2020-07-20,10,avenida,15,-34.592585067395,-58.476205561583,camion,camion,,masculino,49,leve,2020,7,3,2,1
LC-2020-0444243,1,2020-07-20,23,calle,9,-34.650582055393,-58.511732720764,moto,,,masculino,67,leve,2020,7,3,2,1
LC-2020-0444363,1,2020-07-20,11,avenida,4,-34.647005160397,-58.426984791014,taxi,auto,,masculino,53,leve,2020,7,3,2,1
LC-2020-0444516,1,2020-07-20,12,avenida,12,-34.571599898604,-58.493649607279,moto,auto,,masculino,24,leve,2020,7,3,2,1
LC-2020-0444643,1,2020-07-20,12,avenida,14,-34.592464565944,-58.426948852477,moto,,,femenino,51,leve,2020,7,3,2,1
LC-2020-0444786,1,2020-07-20,16,avenida,7,-34.631927029519,-58.455121468558,moto,auto,,,,leve,2020,7,3,2,1
LC-2020-0444829,1,2020-07-20,15,avenida,15,-34.594763673349,-58.444301374112,peaton,taxi,,femenino,61,leve,2020,7,3,2,1
LC-2020-0444957,1,2020-07-20,16,avenida,12,-34.582269576027,-58.491750884491,moto,auto,,masculino,30,leve,2020,7,3,2,1
LC-2020-0445059,1,2020-07-20,17,avenida,11,-34.615761088823,-58.464466123907,moto,auto,,masculino,37,leve,2020,7,3,2,1
LC-2020-0445252,1,2020-07-20,21,calle,9,-34.653901496215,-58.511021883374,moto,auto,,masculino,26,leve,2020,7,3,2,1
LC-2020-0445441,1,2020-07-20,19,,,,,moto,auto,,masculino,37,leve,2020,7,3,2,1
LC-2020-0445350,1,2020-07-20,22,,,,,moto,auto,,masculino,34,grave,2020,7,3,2,1
LC-2020-0445558,1,2020-07-21,8,avenida,1,-34.626201951697,-58.391037089662,peaton,auto,,femenino,49,leve,2020,7,3,2,1
LC-2020-0446022,1,2020-07-21,11,avenida,3,-34.604532807459,-58.396782679965,moto,auto,,masculino,22,leve,2020,7,3,2,1
LC-2020-0446273,1,2020-07-21,14,avenida,11,-34.608668527066,-58.481860454769,moto,auto,,masculino,40,leve,2020,7,3,2,1
LC-2020-0446400,1,2020-07-21,16,calle,11,-34.605425395896,-58.488135808529,moto,auto,,masculino,29,leve,2020,7,3,2,1
LC-2020-0446416,1,2020-07-21,8,avenida,1,-34.619756510062,-58.381041666429,auto,camion,,femenino,43,leve,2020,7,3,2,1
LC-2020-0446490,1,2020-07-21,17,calle,6,-34.621153930823,-58.433791210701,peaton,,,femenino,39,leve,2020,7,3,2,1
LC-2020-0446492,1,2020-07-21,18,avenida,4,-34.631661243752,-58.396123353782,moto,auto,,masculino,44,leve,2020,7,3,2,1
LC-2020-0446552,2,2020-07-21,18,avenida,7,-34.63205703985,-58.429816894403,moto,,,masculino,56,leve,2020,7,3,2,1
LC-2020-0446552,2,2020-07-21,18,avenida,7,-34.63205703985,-58.429816894403,moto,,,masculino,42,leve,2020,7,3,2,2
LC-2020-0446612,1,2020-07-21,20,calle,15,-34.59986798697,-58.467454741505,moto,camioneta,,masculino,23,leve,2020,7,3,2,1
LC-2020-0446739,1,2020-07-22,23,calle,14,-34.578248906371,-58.423417804174,moto,auto,,masculino,40,leve,2020,7,3,2,1
LC-2020-0446769,1,2020-07-22,1,calle,13,-34.563078056288,-58.448815207422,auto,auto,,,,leve,2020,7,3,2,1
LC-2020-0446941,1,2020-07-22,8,avenida,7,-34.62890104602,-58.454123474573,moto,auto,,masculino,41,leve,2020,7,3,2,1
LC-2020-0446968,2,2020-07-22,7,calle,12,-34.546846737582,-58.475484334342,auto,,,femenino,36,leve,2020,7,3,2,1
LC-2020-0446968,2,2020-07-22,7,calle,12,-34.546846737582,-58.475484334342,auto,,,masculino,17,leve,2020,7,3,2,2
LC-2020-0446990,1,2020-07-22,8,calle,4,-34.629458370266,-58.362453503735,moto,auto,,masculino,27,leve,2020,7,3,2,1
LC-2020-0447016,1,2020-07-22,10,avenida,4,-34.650765490775,-58.406239494636,moto,auto,,masculino,32,leve,2020,7,3,2,1
LC-2020-0447102,1,2020-07-22,11,calle,11,-34.605588421464,-58.482727877617,taxi,,,masculino,44,leve,2020,7,3,2,1
LC-2020-0447251,1,2020-07-22,0,avenida,14,-34.597788758958,-58.418943060511,peaton,transporte publico,,masculino,84,leve,2020,7,3,2,1
LC-2020-0447425,1,2020-07-22,14,avenida,11,-34.611897513522,-58.469004022453,moto,camioneta,,masculino,41,leve,2020,7,3,2,1
LC-2020-0447589,1,2020-07-22,14,calle,13,-34.558652688226,-58.462413277512,moto,auto,,masculino,26,leve,2020,7,3,2,1
LC-2020-0447691,1,2020-07-22,18,calle,10,-34.634063766655,-58.509085011365,auto,,,masculino,19,leve,2020,7,3,2,1
LC-2020-0447758,1,2020-07-22,16,avenida,3,-34.6146383061,-58.404914555235,,taxi,,femenino,76,leve,2020,7,3,2,1
LC-2020-0447919,1,2020-07-22,19,calle,11,-34.615868080566,-58.493708982127,moto,auto,,masculino,27,grave,2020,7,3,2,1
